№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
≊ dagger	2014ʷ	text*	knife | weapon
1307	U+2694	⚔	⚔	⚔	⚔	⚔	⚔	—	⚔	⚔	—	—	—	—	CROSSED SWORDS	2005ˣ	text*	crossed | swords | weapon
1308	U+1F52B	🔫	🔫	🔫	🔫	🔫	🔫	🔫	🔫	🔫	🔫	🔫	—	🔫	PISTOL	2010ʲ	emoji	gun | handgun | revolver | tool | weapon
1309	U+1F3F9	🏹	🏹	🏹	🏹	🏹	🏹	—	🏹	🏹	—	—	—	—	BOW AND ARROW	2015ˣ	emoji	archer | arrow | bow | sagittarius | tool | weapon | zodiac
1310	U+1F6E1	🛡	🛡	🛡	🛡	🛡	🛡	—	🛡	🛡	—	—	—	—	SHIELD	2014ʷ	text*	weapon
1311	U+1F527	🔧	🔧	🔧	🔧	🔧	🔧	🔧	🔧	🔧	🔧	—	🔧	🔧	WRENCH	2010ʲ	emoji	tool
1312	U+1F529	🔩	🔩	🔩	🔩	🔩	🔩	🔩	🔩	🔩	🔩	—	—	🔩	NUT AND BOLT	2010ʲ	emoji	bolt | nut | tool
1313	U+2699	⚙	⚙	⚙	⚙	⚙	⚙	—	⚙	⚙	—	—	—	—	GEAR	2005ˣ	text*	tool
1314	U+1F5DC	🗜	🗜	🗜	🗜	🗜	🗜	—	🗜	🗜	—	—	—	—	COMPRESSION	2014ʷ	text*	tool | vice
1315	U+2697	⚗	⚗	⚗	⚗	⚗	⚗	—	⚗	⚗	—	—	—	—	ALEMBIC	2005ˣ	text*	chemistry | tool
1316	U+2696	⚖	⚖	⚖	⚖	⚖	⚖	—	⚖	⚖	—	—	—	—	SCALES
≊ balance scale	2005ˣ	text*	balance | justice | libra | scales | tool | weight | zodiac
1317	U+1F517	🔗	🔗	🔗	🔗	🔗	🔗	🔗	🔗	🔗	🔗	—	—	🔗	LINK SYMBOL
≊ link	2010ʲ	emoji	link
1318	U+26D3	⛓	⛓	⛓	⛓	⛓	⛓	—	⛓	⛓	—	—	—	—	CHAINS	2009ª	text*	chain
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
1319	U+1F489	💉	💉	💉	💉	💉	💉	💉	💉	💉	💉	💉	—	💉	SYRINGE	2010ʲ	emoji	doctor | medicine | needle | shot | sick | tool
1320	U+1F48A	💊	💊	💊	💊	💊	💊	💊	💊	💊	💊	💊	—	💊	PILL	2010ʲ	emoji	doctor | medicine | sick
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
1321	U+1F6AC	🚬	🚬	🚬	🚬	🚬	🚬	🚬	🚬	🚬	🚬	🚬	🚬	🚬	SMOKING SYMBOL
≊ smoking	2010ʲ	emoji	smoking
1322	U+26B0	⚰	⚰	⚰	⚰	⚰	⚰	—	⚰	⚰	—	—	—	—	COFFIN	2005ˣ	text*	death
1323	U+26B1	⚱	⚱	⚱	⚱	⚱	⚱	—	⚱	⚱	—	—	—	—	FUNERAL URN	2005ˣ	text*	death | funeral | urn
1324	U+1F5FF	🗿	🗿	🗿	🗿	🗿	🗿	🗿	🗿	🗿	🗿	—	—	🗿	MOYAI
≊ moai	2010ʲ	emoji	face | moyai | statue
1325	U+1F6E2	🛢	🛢	🛢	🛢	🛢	🛢	—	🛢	🛢	—	—	—	—	OIL DRUM	2014ʷ	text*	drum | oil
1326	U+1F52E	🔮	🔮	🔮	🔮	🔮	🔮	🔮	🔮	🔮	🔮	—	—	🔮	CRYSTAL BALL	2010ʲ	emoji	ball | crystal | fairy tale | fantasy | fortune | tool
1327	U+1F6D2	🛒	🛒	—	🛒	🛒	🛒	—	🛒	🛒	—	—	—	—	SHOPPING TROLLEY
≊ shopping cart	2016ˣ	emoji	cart | shopping | trolley
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
1328	U+1F3E7	🏧	🏧	🏧	🏧	🏧	🏧	🏧	🏧	🏧	🏧	🏧	🏧	🏧	AUTOMATED TELLER MACHINE
≊ ATM sign	2010ʲ	emoji	atm | automated | bank | teller
1329	U+1F6AE	🚮	🚮	🚮	🚮	🚮	🚮	🚮	🚮	🚮	—	—	—	—	PUT LITTER IN ITS PLACE SYMBOL
≊ litter in bin sign	2010ˣ	emoji	litter | litterbox
1330	U+1F6B0	🚰	🚰	🚰	🚰	🚰	🚰	🚰	🚰	🚰	—	—	—	—	POTABLE WATER SYMBOL
≊ potable water	2010ˣ	emoji	drink | potable | water
1331	U+267F	♿	♿	♿	♿	♿	♿	♿	♿	♿	♿	♿	♿	♿	WHEELCHAIR SYMBOL
≊ wheelchair	2005ʲʷ	emoji	access
1332	U+1F6B9	🚹	🚹	🚹	🚹	🚹	🚹	🚹	🚹	🚹	🚹	🚹	—	—	MENS SYMBOL
≊ men’s room	2010ʲʷ	emoji	lavatory | man | restroom | wc
1333	U+1F6BA	🚺	🚺	🚺	🚺	🚺	🚺	🚺	🚺	🚺	🚺	🚺	—	—	WOMENS SYMBOL
≊ women’s room	2010ʲʷ	emoji	lavatory | restroom | wc | woman
1334	U+1F6BB	🚻	🚻	🚻	🚻	🚻	🚻	🚻	🚻	🚻	🚻	🚻	🚻	🚻	RESTROOM	2010ʲ	emoji	lavatory | wc
1335	U+1F6BC	🚼	🚼	🚼	🚼	🚼	🚼	🚼	🚼	🚼	🚼	🚼	—	—	BABY SYMBOL	2010ʲʷ	emoji	baby | changing
1336	U+1F6BE	🚾	🚾	🚾	🚾	🚾	🚾	🚾	🚾	🚾	🚾	🚾	—	—	WATER CLOSET	2010ʲ	emoji	closet | lavatory | restroom | water | wc
1337	U+1F6C2	🛂	🛂	🛂	🛂	🛂	🛂	🛂	🛂	🛂	—	—	—	—	PASSPORT CONTROL	2010ˣ	emoji	control | passport
1338	U+1F6C3	🛃	🛃	🛃	🛃	🛃	🛃	🛃	🛃	🛃	—	—	—	—	CUSTOMS	2010ˣ	emoji	customs
1339	U+1F6C4	🛄	🛄	🛄	🛄	🛄	🛄	🛄	🛄	🛄	—	—	—	—	BAGGAGE CLAIM	2010ˣ	emoji	baggage | claim
1340	U+1F6C5	🛅	🛅	🛅	🛅	🛅	🛅	🛅	🛅	🛅	—	—	—	—	LEFT LUGGAGE	2010ˣ	emoji	baggage | locker | luggage
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
1341	U+26A0	⚠	⚠	⚠	⚠	⚠	⚠	⚠	⚠	⚠	⚠	⚠	⚠	⚠	WARNING SIGN
≊ warning	2003ʲ	text*	warning
1342	U+1F6B8	🚸	🚸	🚸	🚸	🚸	🚸	🚸	🚸	🚸	—	—	—	—	CHILDREN CROSSING	2010ˣ	emoji	child | crossing | pedestrian | traffic
1343	U+26D4	⛔	⛔	⛔	⛔	⛔	⛔	⛔	⛔	⛔	⛔	—	—	⛔	NO ENTRY	2009ªʲ	emoji	entry | forbidden | no | not | prohibited | traffic
1344	U+1F6AB	🚫	🚫	🚫	🚫	🚫	🚫	🚫	🚫	🚫	🚫	—	—	🚫	NO ENTRY SIGN
≊ prohibited	2010ʲ	emoji	entry | forbidden | no | not
1345	U+1F6B3	🚳	🚳	🚳	🚳	🚳	🚳	🚳	🚳	🚳	—	—	—	—	NO BICYCLES	2010ˣ	emoji	bicycle | bike | forbidden | no | not | prohibited | vehicle
1346	U+1F6AD	🚭	🚭	🚭	🚭	🚭	🚭	🚭	🚭	🚭	🚭	🚭	🚭	🚭	NO SMOKING SYMBOL
≊ no smoking	2010ʲʷ	emoji	forbidden | no | not | prohibited | smoking
1347	U+1F6AF	🚯	🚯	🚯	🚯	🚯	🚯	🚯	🚯	🚯	—	—	—	—	DO NOT LITTER SYMBOL
≊ no littering	2010ˣ	emoji	forbidden | litter | no | not | prohibited
1348	U+1F6B1	🚱	🚱	🚱	🚱	🚱	🚱	🚱	🚱	🚱	—	—	—	—	NON-POTABLE WATER SYMBOL
≊ non-potable water	2010ˣ	emoji	drink | forbidden | no | not | potable | prohibited | water
1349	U+1F6B7	🚷	🚷	🚷	🚷	🚷	🚷	🚷	🚷	🚷	—	—	—	—	NO PEDESTRIANS	2010ˣ	emoji	forbidden | no | not | pedestrian | prohibited
1350	U+1F4F5	📵	📵	📵	📵	📵	📵	📵	📵	📵	—	—	—	—	NO MOBILE PHONES	2010ˣ	emoji	cell | forbidden | mobile | no | not | phone | prohibited | telephone
1351	U+1F51E	🔞	🔞	🔞	🔞	🔞	🔞	🔞	🔞	🔞	🔞	🔞	—	🔞	NO ONE UNDER EIGHTEEN SYMBOL
≊ no one under eighteen	2010ʲ	emoji	18 | age restriction | eighteen | forbidden | no | not | prohibited | underage
1352	U+2622	☢	☢	☢	☢	☢	☢	—	☢	☢	—	—	—	—	RADIOACTIVE SIGN
≊ radioactive	1995ˣ	text*	radioactive | sign
1353	U+2623	☣	☣	☣	☣	☣	☣	—	☣	☣	—	—	—	—	BIOHAZARD SIGN
≊ biohazard	1995ˣ	text*	biohazard | sign
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
1354	U+2B06	⬆	⬆	⬆	⬆	⬆	⬆	⬆	⬆	⬆	—	⬆	—	⬆	UPWARDS BLACK ARROW
≊ up arrow	2003ªʲ	text*	arrow | cardinal | direction | north
1355	U+2197	↗	↗	↗	↗	↗	↗	↗	↗	↗	↗	↗	↗	↗	NORTH EAST ARROW
≊ up-right arrow	1995ʲ	text*	arrow | direction | intercardinal | northeast
1356	U+27A1	➡	➡	➡	➡	➡	➡	➡	➡	➡	—	➡	—	➡	BLACK RIGHTWARDS ARROW
≊ right arrow	1995ᶻªʲ	text*	arrow | cardinal | direction | east
1357	U+2198	↘	↘	↘	↘	↘	↘	↘	↘	↘	↘	↘	↘	↘	SOUTH EAST ARROW
≊ down-right arrow	1995ʲ	text*	arrow | direction | intercardinal | southeast
1358	U+2B07	⬇	⬇	⬇	⬇	⬇	⬇	⬇	⬇	⬇	—	⬇	—	⬇	DOWNWARDS BLACK ARROW
≊ down arrow	2003ªʲ	text*	arrow | cardinal | direction | down | south
1359	U+2199	↙	↙	↙	↙	↙	↙	↙	↙	↙	↙	↙	↙	↙	SOUTH WEST ARROW
≊ down-left arrow	1995ʲ	text*	arrow | direction | intercardinal | southwest
1360	U+2B05	⬅	⬅	⬅	⬅	⬅	⬅	⬅	⬅	⬅	—	⬅	—	⬅	LEFTWARDS BLACK ARROW
≊ left arrow	2003ªʲ	text*	arrow | cardinal | direction | west
1361	U+2196	↖	↖	↖	↖	↖	↖	↖	↖	↖	↖	↖	↖	↖	NORTH WEST ARROW
≊ up-left arrow	1995ʲ	text*	arrow | direction | intercardinal | northwest
1362	U+2195	↕	↕	↕	↕	↕	↕	↕	↕	↕	↕	—	↕	↕	UP DOWN ARROW
≊ up-down arrow	1995ᶻʲ	text*	arrow
1363	U+2194	↔	↔	↔	↔	↔	↔	↔	↔	↔	↔	—	↔	↔	LEFT RIGHT ARROW
≊ left-right arrow	1995ᶻʲ	text*	arrow
1364	U+21A9	↩	↩	↩	↩	↩	↩	↩	↩	↩	—	—	↩	↩	LEFTWARDS ARROW WITH HOOK
≊ right arrow curving left	1995ʲ	text*	arrow
1365	U+21AA	↪	↪	↪	↪	↪	↪	↪	↪	↪	↪	—	—	↪	RIGHTWARDS ARROW WITH HOOK
≊ left arrow curving right	1995ʲ	text*	arrow
1366	U+2934	⤴	⤴	⤴	⤴	⤴	⤴	⤴	⤴	⤴	⤴	—	⤴	⤴	ARROW POINTING RIGHTWARDS THEN CURVING UPWARDS
≊ right arrow curving up	2002ʲ	text*	arrow
1367	U+2935	⤵	⤵	⤵	⤵	⤵	⤵	⤵	⤵	⤵	⤵	—	⤵	⤵	ARROW POINTING RIGHTWARDS THEN CURVING DOWNWARDS
≊ right arrow curving down	2002ʲ	text*	arrow | down
1368	U+1F503	🔃	🔃	🔃	🔃	🔃	🔃	🔃	🔃	🔃	🔃	—	—	🔃	CLOCKWISE DOWNWARDS AND UPWARDS OPEN CIRCLE ARROWS
≊ clockwise vertical arrows	2010ʲ	emoji	arrow | clockwise | reload
1369	U+1F504	🔄	🔄	🔄	🔄	🔄	🔄	🔄	🔄	🔄	—	—	—	—	ANTICLOCKWISE DOWNWARDS AND UPWARDS OPEN CIRCLE ARROWS
≊ anticlockwise arrows button	2010ˣ	emoji	anticlockwise | arrow | counterclockwise | withershins
1370	U+1F519	🔙	🔙	🔙	🔙	🔙	🔙	🔙	🔙	🔙	🔙	—	—	🔙	BACK WITH LEFTWARDS ARROW ABOVE
≊ back arrow	2010ʲ	emoji	arrow | back
1371	U+1F51A	🔚	🔚	🔚	🔚	🔚	🔚	🔚	🔚	🔚	🔚	—	🔚	—	END WITH LEFTWARDS ARROW ABOVE
≊ end arrow	2010ʲ	emoji	arrow | end
1372	U+1F51B	🔛	🔛	🔛	🔛	🔛	🔛	🔛	🔛	🔛	🔛	—	🔛	—	ON WITH EXCLAMATION MARK WITH LEFT RIGHT ARROW ABOVE
≊ on! arrow	2010ʲ	emoji	arrow | mark | on
1373	U+1F51C	🔜	🔜	🔜	🔜	🔜	🔜	🔜	🔜	🔜	🔜	—	🔜	—	SOON WITH RIGHTWARDS ARROW ABOVE
≊ soon arrow	2010ʲ	emoji	arrow | soon
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
1374	U+1F51D	🔝	🔝	🔝	🔝	🔝	🔝	🔝	🔝	🔝	🔝	🔝	—	—	TOP WITH UPWARDS ARROW ABOVE
≊ top arrow	2010ʲ	emoji	arrow | top | up
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
1375	U+1F6D0	🛐	🛐	🛐	🛐	🛐	🛐	—	🛐	🛐	—	—	—	—	PLACE OF WORSHIP	2015ˣ	emoji	religion | worship
1376	U+269B	⚛	⚛	⚛	⚛	⚛	⚛	—	⚛	⚛	—	—	—	—	ATOM SYMBOL	2005ˣ	text*	atheist | atom
1377	U+1F549	🕉	🕉	🕉	🕉	🕉	🕉	—	🕉	🕉	—	—	—	—	OM SYMBOL
≊ om	2014ʷ	text*	hindu | religion
1378	U+2721	✡	✡	✡	✡	✡	✡	—	✡	✡	—	—	—	—	STAR OF DAVID	1995ʷ	text*	david | jew | jewish | religion | star
1379	U+2638	☸	☸	☸	☸	☸	☸	—	☸	☸	—	—	—	—	WHEEL OF DHARMA	1995ʷ	text*	buddhist | dharma | religion | wheel
1380	U+262F	☯	☯	☯	☯	☯	☯	—	☯	☯	—	—	—	—	YIN YANG	1995ʷ	text*	religion | tao | taoist | yang | yin
1381	U+271D	✝	✝	✝	✝	✝	✝	—	✝	✝	—	—	—	—	LATIN CROSS	1995ʷ	text*	christian | cross | religion
1382	U+2626	☦	☦	☦	☦	☦	☦	—	☦	☦	—	—	—	—	ORTHODOX CROSS	1995ˣ	text*	christian | cross | religion
1383	U+262A	☪	☪	☪	☪	☪	☪	—	☪	☪	—	—	—	—	STAR AND CRESCENT	1995ʷ	text*	islam | muslim | religion
1384	U+262E	☮	☮	☮	☮	☮	☮	—	☮	☮	—	—	—	—	PEACE SYMBOL	1995ˣ	text*	peace
1385	U+1F54E	🕎	🕎	🕎	🕎	🕎	🕎	—	🕎	🕎	—	—	—	—	MENORAH WITH NINE BRANCHES
≊ menorah	2015ˣ	emoji	candelabrum | candlestick | religion
1386	U+1F52F	🔯	🔯	🔯	🔯	🔯	🔯	🔯	🔯	🔯	🔯	🔯	—	—	SIX POINTED STAR WITH MIDDLE DOT
≊ dotted six-pointed star	2010ʲ	emoji	fortune | star
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
1387	U+267B	♻	♻	♻	♻	♻	♻	♻	♻	♻	♻	—	♻	♻	BLACK UNIVERSAL RECYCLING SYMBOL
≊ recycling symbol	2002ʲ	text*	recycle
1388	U+1F4DB	📛	📛	📛	📛	📛	📛	📛	📛	📛	📛	—	—	📛	NAME BADGE	2010ʲ	emoji	badge | name
1389	U+269C	⚜	⚜	⚜	⚜	⚜	⚜	—	⚜	⚜	—	—	—	—	FLEUR-DE-LIS	2005ˣ	text*	fleur-de-lis
1390	U+1F530	🔰	🔰	🔰	🔰	🔰	🔰	🔰	🔰	🔰	🔰	🔰	—	🔰	JAPANESE SYMBOL FOR BEGINNER	2010ʲ	emoji	beginner | chevron | green | japanese | leaf | tool | yellow
1391	U+1F531	🔱	🔱	🔱	🔱	🔱	🔱	🔱	🔱	🔱	🔱	🔱	—	—	TRIDENT EMBLEM	2010ʲ	emoji	anchor | emblem | ship | tool | trident
1392	U+2B55	⭕	⭕	⭕	⭕	⭕	⭕	⭕	⭕	⭕	⭕	⭕	—	⭕	HEAVY LARGE CIRCLE	2009ʲ	emoji	circle | o
1393	U+2705	✅	✅	✅	✅	✅	✅	✅	✅	✅	✅	—	—	✅	WHITE HEAVY CHECK MARK	2010ʲ	emoji	check | mark
1394	U+2611	☑	☑	☑	☑	☑	☑	☑	☑	☑	☑	—	—	☑	BALLOT BOX WITH CHECK	1995ʲʷ	text*	ballot | box | check
1395	U+2714	✔	✔	✔	✔	✔	✔	✔	✔	✔	—	—	—	✔	HEAVY CHECK MARK	1995ᶻʲʷ	text*	check | mark
1396	U+2716	✖	✖	✖	✖	✖	✖	✖	✖	✖	—	—	—	✖	HEAVY MULTIPLICATION X	1995ᶻʲ	text*	cancel | multiplication | multiply | x
1397	U+274C	❌	❌	❌	❌	❌	❌	❌	❌	❌	❌	❌	—	❌	CROSS MARK	2010ʲ	emoji	cancel | mark | multiplication | multiply | x
1398	U+274E	❎	❎	❎	❎	❎	❎	❎	❎	❎	❎	—	—	❎	NEGATIVE SQUARED CROSS MARK
≊ cross mark button	2010ʲ	emoji	mark | square
1399	U+2795	➕	➕	➕	➕	➕	➕	➕	➕	➕	➕	—	—	➕	HEAVY PLUS SIGN	2010ʲ	emoji	math | plus
1400	U+2796	➖	➖	➖	➖	➖	➖	➖	➖	➖	➖	—	—	➖	HEAVY MINUS SIGN	2010ʲ	emoji	math | minus
1401	U+2797	➗	➗	➗	➗	➗	➗	➗	➗	➗	➗	—	—	➗	HEAVY DIVISION SIGN	2010ʲ	emoji	division | math
1402	U+27B0	➰	➰	➰	➰	➰	➰	➰	➰	➰	➰	—	➰	➰	CURLY LOOP	2010ʲ	emoji	curl | loop
1403	U+27BF	➿	➿	➿	➿	➿	➿	➿	➿	➿	➿	—	—	—	DOUBLE CURLY LOOP	2010ˣ	emoji	curl | double | loop
1404	U+303D	〽	〽	〽	〽	〽	〽	〽	〽	〽	〽	〽	—	—	PART ALTERNATION MARK	2002ʲ	text*	mark | part
1405	U+2733	✳	✳	✳	✳	✳	✳	✳	✳	✳	✳	✳	—	✳	EIGHT SPOKED ASTERISK
≊ eight-spoked asterisk	1995ᶻʲ	text*	asterisk
1406	U+2734	✴	✴	✴	✴	✴	✴	✴	✴	✴	—	✴	—	✴	EIGHT POINTED BLACK STAR
≊ eight-pointed star	1995ᶻʲ	text*	star
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
1407	U+2747	❇	❇	❇	❇	❇	❇	❇	❇	❇	❇	—	—	❇	SPARKLE	1995ᶻʲ	text*	sparkle
1408	U+203C	‼	‼	‼	‼	‼	‼	‼	‼	‼	‼	—	‼	‼	DOUBLE EXCLAMATION MARK	1995ªʲ	text*	bangbang | exclamation | mark | punctuation
1409	U+2049	⁉	⁉	⁉	⁉	⁉	⁉	⁉	⁉	⁉	⁉	—	⁉	⁉	EXCLAMATION QUESTION MARK	2000ªʲ	text*	exclamation | interrobang | mark | punctuation | question
1410	U+2753	❓	❓	❓	❓	❓	❓	❓	❓	❓	❓	❓	—	❓	BLACK QUESTION MARK ORNAMENT
≊ question mark	2010ʲʷ	emoji	mark | punctuation | question
1411	U+2754	❔	❔	❔	❔	❔	❔	❔	❔	❔	❔	❔	—	—	WHITE QUESTION MARK ORNAMENT
≊ white question mark	2010ʲ	emoji	mark | outlined | punctuation | question
1412	U+2755	❕	❕	❕	❕	❕	❕	❕	❕	❕	❕	❕	—	—	WHITE EXCLAMATION MARK ORNAMENT
≊ white exclamation mark	2010ʲ	emoji	exclamation | mark | outlined | punctuation
1413	U+2757	❗	❗	❗	❗	❗	❗	❗	❗	❗	❗	❗	❗	❗	HEAVY EXCLAMATION MARK SYMBOL
≊ exclamation mark	2009ʲ	emoji	exclamation | mark | punctuation
1414	U+3030	〰	〰	〰	〰	〰	〰	〰	〰	〰	〰	—	〰	—	WAVY DASH	1995ʲ	text*	dash | punctuation | wavy
1415	U+00A9	©	©	©	©	©	©	©	©	—	©	©	©	©	COPYRIGHT SIGN
≊ copyright	1995ʲ	text*	copyright
1416	U+00AE	®	®	®	®	®	®	®	®	—	®	®	®	®	REGISTERED SIGN
≊ registered	1995ʲ	text*	registered
1417	U+2122	™	™	™	™	™	™	™	™	—	™	™	™	™	TRADE MARK SIGN
≊ trade mark	1995ʲ	text*	mark | tm | trademark
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
1418	U+2648	♈	♈	♈	♈	♈	♈	♈	♈	♈	♈	♈	♈	♈	ARIES	1995ʲʷ	emoji	ram | zodiac
1419	U+2649	♉	♉	♉	♉	♉	♉	♉	♉	♉	♉	♉	♉	♉	TAURUS	1995ʲʷ	emoji	bull | ox | zodiac
1420	U+264A	♊	♊	♊	♊	♊	♊	♊	♊	♊	♊	♊	♊	♊	GEMINI	1995ʲʷ	emoji	twins | zodiac
1421	U+264B	♋	♋	♋	♋	♋	♋	♋	♋	♋	♋	♋	♋	♋	CANCER	1995ʲʷ	emoji	crab | zodiac
1422	U+264C	♌	♌	♌	♌	♌	♌	♌	♌	♌	♌	♌	♌	♌	LEO	1995ʲʷ	emoji	lion | zodiac
1423	U+264D	♍	♍	♍	♍	♍	♍	♍	♍	♍	♍	♍	♍	♍	VIRGO	1995ʲʷ	emoji	maiden | virgin | zodiac
1424	U+264E	♎	♎	♎	♎	♎	♎	♎	♎	♎	♎	♎	♎	♎	LIBRA	1995ʲʷ	emoji	balance | justice | scales | zodiac
1425	U+264F	♏	♏	♏	♏	♏	♏	♏	♏	♏	♏	♏	♏	♏	SCORPIUS	1995ʲʷ	emoji	scorpio | scorpion | zodiac
1426	U+2650	♐	♐	♐	♐	♐	♐	♐	♐	♐	♐	♐	♐	♐	SAGITTARIUS	1995ʲʷ	emoji	archer | zodiac
1427	U+2651	♑	♑	♑	♑	♑	♑	♑	♑	♑	♑	♑	♑	♑	CAPRICORN	1995ʲʷ	emoji	goat | zodiac
1428	U+2652	♒	♒	♒	♒	♒	♒	♒	♒	♒	♒	♒	♒	♒	AQUARIUS	1995ʲʷ	emoji	bearer | water | zodiac
1429	U+2653	♓	♓	♓	♓	♓	♓	♓	♓	♓	♓	♓	♓	♓	PISCES	1995ʲʷ	emoji	fish | zodiac
1430	U+26CE	⛎	⛎	⛎	⛎	⛎	⛎	⛎	⛎	⛎	⛎	⛎	—	⛎	OPHIUCHUS	2010ªʲ	emoji	bearer | serpent | snake | zodiac
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
1431	U+1F500	🔀	🔀	🔀	🔀	🔀	🔀	🔀	🔀	🔀	—	—	—	—	TWISTED RIGHTWARDS ARROWS
≊ shuffle tracks button	2010ˣ	emoji	arrow | crossed
1432	U+1F501	🔁	🔁	🔁	🔁	🔁	🔁	🔁	🔁	🔁	—	—	—	—	CLOCKWISE RIGHTWARDS AND LEFTWARDS OPEN CIRCLE ARROWS
≊ repeat button	2010ˣ	emoji	arrow | clockwise | repeat
1433	U+1F502	🔂	🔂	🔂	🔂	🔂	🔂	🔂	🔂	🔂	—	—	—	—	CLOCKWISE RIGHTWARDS AND LEFTWARDS OPEN CIRCLE ARROWS WITH CIRCLED ONE OVERLAY
≊ repeat single button	2010ˣ	emoji	arrow | clockwise | once
1434	U+25B6	▶	▶	▶	▶	▶	▶	▶	▶	▶	▶	▶	—	▶	BLACK RIGHT-POINTING TRIANGLE
≊ play button	1995ªʲʷ	text*	arrow | play | right | triangle
1435	U+23E9	⏩	⏩	⏩	⏩	⏩	⏩	⏩	⏩	⏩	⏩	⏩	—	⏩	BLACK RIGHT-POINTING DOUBLE TRIANGLE
≊ fast-forword button	2010ʲʷ	emoji	arrow | double | fast | forward
1436	U+23ED	⏭	⏭	⏭	⏭	⏭	⏭	—	⏭	⏭	—	—	—	—	BLACK RIGHT-POINTING DOUBLE TRIANGLE WITH VERTICAL BAR
≊ next track button	2010ʷ	text*	arrow | next scene | next track | triangle
1437	U+23EF	⏯	⏯	⏯	⏯	⏯	⏯	—	⏯	⏯	—	—	—	—	BLACK RIGHT-POINTING TRIANGLE WITH DOUBLE VERTICAL BAR
≊ play or pause button	2010ˣ	text*	arrow | pause | play | right | triangle
1438	U+25C0	◀	◀	◀	◀	◀	◀	◀	◀	◀	◀	◀	—	◀	BLACK LEFT-POINTING TRIANGLE
≊ reverse button	1995ªʲʷ	text*	arrow | left | reverse | triangle
1439	U+23EA	⏪	⏪	⏪	⏪	⏪	⏪	⏪	⏪	⏪	⏪	⏪	—	⏪	BLACK LEFT-POINTING DOUBLE TRIANGLE
≊ fast reverse button	2010ʲʷ	emoji	arrow | double | rewind
1440	U+23EE	⏮	⏮	⏮	⏮	⏮	⏮	—	⏮	⏮	—	—	—	—	BLACK LEFT-POINTING DOUBLE TRIANGLE WITH VERTICAL BAR
≊ last track button	2010ʷ	text*	arrow | previous scene | previous track | triangle
1441	U+1F53C	🔼	🔼	🔼	🔼	🔼	🔼	🔼	🔼	🔼	🔼	—	—	🔼	UP-POINTING SMALL RED TRIANGLE
≊ up button	2010ʲ	emoji	arrow | button | red
1442	U+23EB	⏫	⏫	⏫	⏫	⏫	⏫	⏫	⏫	⏫	⏫	—	—	⏫	BLACK UP-POINTING DOUBLE TRIANGLE
≊ fast up button	2010ʲ	emoji	arrow | double
1443	U+1F53D	🔽	🔽	🔽	🔽	🔽	🔽	🔽	🔽	🔽	🔽	—	—	🔽	DOWN-POINTING SMALL RED TRIANGLE
≊ down button	2010ʲ	emoji	arrow | button | down | red
1444	U+23EC	⏬	⏬	⏬	⏬	⏬	⏬	⏬	⏬	⏬	⏬	—	—	⏬	BLACK DOWN-POINTING DOUBLE TRIANGLE
≊ fast down button	2010ʲ	emoji	arrow | double | down
1445	U+23F8	⏸	⏸	⏸	⏸	⏸	⏸	—	⏸	⏸	—	—	—	—	DOUBLE VERTICAL BAR
≊ pause button	2014ʷ	text*	bar | double | pause | vertical
1446	U+23F9	⏹	⏹	⏹	⏹	⏹	⏹	—	⏹	⏹	—	—	—	—	BLACK SQUARE FOR STOP
≊ stop button	2014ʷ	text*	square | stop
1447	U+23FA	⏺	⏺	⏺	⏺	⏺	⏺	—	⏺	⏺	—	—	—	—	BLACK CIRCLE FOR RECORD
≊ record button	2014ʷ	text*	circle | record
